call_id,rep_id,hcp_id,territory_id,product_promoted,call_date,month,year,month_num,channel,call_outcome,converted,call_duration_min,samples_dropped
C0015650,R075,H0195,T013,P003,2024-01-30,2024-01-01,2024,1,In-Person Visit,Positive - Interest Shown,True,21,True
C0015651,R075,H0208,T013,P004,2024-01-10,2024-01-01,2024,1,In-Person Visit,Neutral - Information Only,False,22,True
C0015652,R075,H0195,T013,P002,2024-01-17,2024-01-01,2024,1,In-Person Visit,Positive - Prescription Written,True,11,False
C0015653,R075,H0377,T013,P003,2024-01-25,2024-01-01,2024,1,Virtual Detail,Positive - Prescription Written,True,32,True
C0015654,R075,H0377,T013,P003,2024-01-09,2024-01-01,2024,1,Conference,Follow-up Scheduled,False,24,False
C0015655,R075,H0162,T013,P002,2024-01-27,2024-01-01,2024,1,Email Follow-up,Positive - Prescription Written,False,28,True
C0015656,R075,H0015,T013,P005,2024-01-10,2024-01-01,2024,1,Virtual Detail,Neutral - Information Only,False,12,True
C0015657,R075,H0141,T013,P005,2024-01-07,2024-01-01,2024,1,In-Person Visit,Positive - Prescription Written,False,11,False
C0015658,R075,H0195,T013,P002,2024-01-10,2024-01-01,2024,1,In-Person Visit,Follow-up Scheduled,False,42,False
C0015659,R075,H0362,T013,P003,2024-01-02,2024-01-01,2024,1,In-Person Visit,Positive - Prescription Written,False,18,True
C0015660,R075,H0015,T013,P004,2024-02-26,2024-02-01,2024,2,Email Follow-up,Positive - Prescription Written,False,26,True
C0015661,R075,H0377,T013,P001,2024-02-20,2024-02-01,2024,2,In-Person Visit,Neutral - Information Only,False,12,True
C0015662,R075,H0162,T013,P003,2024-02-18,2024-02-01,2024,2,In-Person Visit,Positive - Prescription Written,True,15,False
C0015663,R075,H0162,T013,P006,2024-02-03,2024-02-01,2024,2,Speaker Program,Positive - Interest Shown,True,19,False
C0015664,R075,H0221,T013,P006,2024-02-02,2024-02-01,2024,2,Virtual Detail,Positive - Prescription Written,True,16,True
C0015665,R075,H0015,T013,P003,2024-02-25,2024-02-01,2024,2,In-Person Visit,Positive - Prescription Written,False,30,True
C0015666,R075,H0377,T013,P002,2024-02-13,2024-02-01,2024,2,Email Follow-up,Neutral - Information Only,False,34,False
C0015667,R075,H0208,T013,P004,2024-02-15,2024-02-01,2024,2,Email Follow-up,Neutral - Information Only,False,41,False
C0015668,R075,H0221,T013,P006,2024-02-15,2024-02-01,2024,2,In-Person Visit,Follow-up Scheduled,False,23,True
C0015669,R075,H0377,T013,P003,2024-02-02,2024-02-01,2024,2,In-Person Visit,Positive - Prescription Written,True,30,False
C0015670,R075,H0241,T013,P001,2024-02-12,2024-02-01,2024,2,In-Person Visit,Positive - Prescription Written,True,32,True
C0015671,R075,H0141,T013,P001,2024-03-30,2024-03-01,2024,3,Conference,Neutral - Information Only,False,20,False
C0015672,R075,H0015,T013,P002,2024-03-09,2024-03-01,2024,3,In-Person Visit,Negative - No Interest,False,17,True
C0015673,R075,H0362,T013,P002,2024-03-08,2024-03-01,2024,3,In-Person Visit,Positive - Prescription Written,False,18,False
C0015674,R075,H0362,T013,P006,2024-03-21,2024-03-01,2024,3,Conference,Follow-up Scheduled,False,9,False
C0015675,R075,H0162,T013,P002,2024-03-11,2024-03-01,2024,3,Virtual Detail,Positive - Interest Shown,False,5,True
C0015676,R075,H0015,T013,P003,2024-03-08,2024-03-01,2024,3,Virtual Detail,Follow-up Scheduled,False,44,False
C0015677,R075,H0015,T013,P005,2024-03-02,2024-03-01,2024,3,In-Person Visit,Positive - Prescription Written,True,35,True
C0015678,R075,H0362,T013,P004,2024-03-16,2024-03-01,2024,3,In-Person Visit,Positive - Interest Shown,True,20,False
C0015679,R075,H0208,T013,P001,2024-03-25,2024-03-01,2024,3,In-Person Visit,Neutral - Information Only,False,20,True
C0015680,R075,H0208,T013,P001,2024-03-27,2024-03-01,2024,3,In-Person Visit,Positive - Interest Shown,True,39,True
C0015681,R075,H0015,T013,P005,2024-03-21,2024-03-01,2024,3,In-Person Visit,Positive - Interest Shown,False,14,False
C0015682,R075,H0351,T013,P004,2024-04-14,2024-04-01,2024,4,In-Person Visit,Neutral - Information Only,False,11,False
C0015683,R075,H0195,T013,P005,2024-04-18,2024-04-01,2024,4,In-Person Visit,Neutral - Information Only,False,22,True
C0015684,R075,H0406,T013,P004,2024-04-14,2024-04-01,2024,4,In-Person Visit,Negative - No Interest,False,27,True
C0015685,R075,H0015,T013,P001,2024-04-23,2024-04-01,2024,4,In-Person Visit,Neutral - Information Only,False,34,False
C0015686,R075,H0195,T013,P006,2024-04-04,2024-04-01,2024,4,In-Person Visit,Neutral - Information Only,False,32,True
C0015687,R075,H0351,T013,P003,2024-04-19,2024-04-01,2024,4,In-Person Visit,Positive - Prescription Written,True,43,True
C0015688,R075,H0162,T013,P003,2024-04-19,2024-04-01,2024,4,In-Person Visit,Neutral - Information Only,False,26,True
C0015689,R075,H0362,T013,P006,2024-04-27,2024-04-01,2024,4,Email Follow-up,Follow-up Scheduled,False,38,True
C0015690,R075,H0221,T013,P004,2024-04-22,2024-04-01,2024,4,Virtual Detail,Follow-up Scheduled,False,40,False
C0015691,R075,H0162,T013,P003,2024-04-10,2024-04-01,2024,4,In-Person Visit,Positive - Interest Shown,False,24,True
C0015692,R075,H0208,T013,P006,2024-04-19,2024-04-01,2024,4,Speaker Program,Positive - Prescription Written,False,30,True
C0015693,R075,H0015,T013,P005,2024-05-04,2024-05-01,2024,5,In-Person Visit,Neutral - Information Only,False,22,True
C0015694,R075,H0406,T013,P006,2024-05-17,2024-05-01,2024,5,Email Follow-up,Negative - No Interest,False,6,True
C0015695,R075,H0195,T013,P002,2024-05-29,2024-05-01,2024,5,Email Follow-up,Neutral - Information Only,False,9,True
C0015696,R075,H0208,T013,P006,2024-05-16,2024-05-01,2024,5,Conference,Negative - No Interest,False,37,False
C0015697,R075,H0351,T013,P006,2024-05-08,2024-05-01,2024,5,In-Person Visit,Negative - No Interest,False,33,True
C0015698,R075,H0241,T013,P003,2024-05-17,2024-05-01,2024,5,Virtual Detail,Negative - No Interest,False,5,False
C0015699,R075,H0406,T013,P005,2024-05-12,2024-05-01,2024,5,In-Person Visit,Neutral - Information Only,False,10,True
C0015700,R075,H0241,T013,P003,2024-05-19,2024-05-01,2024,5,Speaker Program,Positive - Interest Shown,False,24,True
C0015701,R075,H0195,T013,P004,2024-05-18,2024-05-01,2024,5,In-Person Visit,Neutral - Information Only,False,14,True
C0015702,R075,H0241,T013,P005,2024-05-30,2024-05-01,2024,5,In-Person Visit,Positive - Interest Shown,False,35,True
C0015703,R075,H0195,T013,P006,2024-05-16,2024-05-01,2024,5,In-Person Visit,Negative - No Interest,False,19,True
C0015704,R075,H0195,T013,P002,2024-06-23,2024-06-01,2024,6,Speaker Program,Neutral - Information Only,False,16,True
C0015705,R075,H0141,T013,P006,2024-06-26,2024-06-01,2024,6,In-Person Visit,Positive - Prescription Written,True,28,False
C0015706,R075,H0195,T013,P004,2024-06-23,2024-06-01,2024,6,In-Person Visit,Neutral - Information Only,False,20,False
C0015707,R075,H0015,T013,P002,2024-06-18,2024-06-01,2024,6,Speaker Program,Positive - Prescription Written,True,42,False
C0015708,R075,H0221,T013,P003,2024-06-09,2024-06-01,2024,6,Conference,Positive - Prescription Written,False,40,True
C0015709,R075,H0362,T013,P004,2024-06-29,2024-06-01,2024,6,Conference,Positive - Interest Shown,True,18,True
C0015710,R075,H0195,T013,P004,2024-06-14,2024-06-01,2024,6,In-Person Visit,Neutral - Information Only,False,6,True
C0015711,R075,H0406,T013,P006,2024-06-21,2024-06-01,2024,6,In-Person Visit,Positive - Prescription Written,True,39,False
C0015712,R075,H0141,T013,P005,2024-06-25,2024-06-01,2024,6,In-Person Visit,Positive - Interest Shown,True,39,True
C0015713,R075,H0162,T013,P006,2024-06-04,2024-06-01,2024,6,Speaker Program,Negative - No Interest,False,7,True
C0015714,R075,H0195,T013,P003,2024-06-25,2024-06-01,2024,6,In-Person Visit,Neutral - Information Only,False,6,False
C0015715,R075,H0208,T013,P001,2024-07-21,2024-07-01,2024,7,Conference,Neutral - Information Only,False,29,True
C0015716,R075,H0377,T013,P002,2024-07-08,2024-07-01,2024,7,Email Follow-up,Negative - No Interest,False,8,True
C0015717,R075,H0241,T013,P002,2024-07-07,2024-07-01,2024,7,In-Person Visit,Positive - Prescription Written,False,19,True
C0015718,R075,H0241,T013,P004,2024-07-25,2024-07-01,2024,7,In-Person Visit,Neutral - Information Only,False,25,True
C0015719,R075,H0362,T013,P001,2024-07-26,2024-07-01,2024,7,In-Person Visit,Negative - No Interest,False,14,True
C0015720,R075,H0362,T013,P004,2024-07-30,2024-07-01,2024,7,Virtual Detail,Neutral - Information Only,False,31,False
C0015721,R075,H0241,T013,P003,2024-07-17,2024-07-01,2024,7,In-Person Visit,Neutral - Information Only,False,41,False
C0015722,R075,H0221,T013,P005,2024-07-29,2024-07-01,2024,7,Email Follow-up,Positive - Interest Shown,False,21,True
C0015723,R075,H0362,T013,P003,2024-07-22,2024-07-01,2024,7,In-Person Visit,Neutral - Information Only,False,36,True
C0015724,R075,H0377,T013,P006,2024-07-06,2024-07-01,2024,7,Email Follow-up,Positive - Prescription Written,True,25,True
C0015725,R075,H0195,T013,P005,2024-07-04,2024-07-01,2024,7,In-Person Visit,Neutral - Information Only,False,20,False
C0015726,R075,H0377,T013,P001,2024-08-07,2024-08-01,2024,8,In-Person Visit,Negative - No Interest,False,20,True
C0015727,R075,H0195,T013,P006,2024-08-17,2024-08-01,2024,8,Speaker Program,Positive - Interest Shown,True,15,False
C0015728,R075,H0377,T013,P003,2024-08-07,2024-08-01,2024,8,Virtual Detail,Neutral - Information Only,False,31,True
C0015729,R075,H0141,T013,P005,2024-08-14,2024-08-01,2024,8,Virtual Detail,Positive - Interest Shown,False,11,True
C0015730,R075,H0406,T013,P001,2024-08-16,2024-08-01,2024,8,Conference,Neutral - Information Only,False,35,False
C0015731,R075,H0362,T013,P002,2024-08-08,2024-08-01,2024,8,Email Follow-up,Neutral - Information Only,False,16,False
C0015732,R075,H0351,T013,P005,2024-08-24,2024-08-01,2024,8,Conference,Neutral - Information Only,False,7,True
C0015733,R075,H0195,T013,P005,2024-08-05,2024-08-01,2024,8,Virtual Detail,Positive - Prescription Written,False,24,False
C0015734,R075,H0351,T013,P001,2024-08-04,2024-08-01,2024,8,Virtual Detail,Neutral - Information Only,False,41,False
C0015735,R075,H0377,T013,P003,2024-08-20,2024-08-01,2024,8,Virtual Detail,Negative - No Interest,False,29,True
C0015736,R075,H0195,T013,P002,2024-08-17,2024-08-01,2024,8,In-Person Visit,Neutral - Information Only,False,40,False
C0015737,R075,H0195,T013,P005,2024-09-01,2024-09-01,2024,9,Virtual Detail,Positive - Interest Shown,False,13,True
C0015738,R075,H0208,T013,P005,2024-09-27,2024-09-01,2024,9,In-Person Visit,Positive - Interest Shown,False,8,False
C0015739,R075,H0208,T013,P005,2024-09-05,2024-09-01,2024,9,Conference,Neutral - Information Only,False,12,False
C0015740,R075,H0162,T013,P003,2024-09-26,2024-09-01,2024,9,In-Person Visit,Follow-up Scheduled,False,43,False
C0015741,R075,H0362,T013,P002,2024-09-07,2024-09-01,2024,9,In-Person Visit,Follow-up Scheduled,False,9,True
C0015742,R075,H0377,T013,P004,2024-09-05,2024-09-01,2024,9,In-Person Visit,Positive - Prescription Written,False,12,False
C0015743,R075,H0195,T013,P005,2024-09-26,2024-09-01,2024,9,Speaker Program,Follow-up Scheduled,False,7,True
C0015744,R075,H0377,T013,P005,2024-09-27,2024-09-01,2024,9,In-Person Visit,Neutral - Information Only,False,16,True
C0015745,R075,H0162,T013,P006,2024-09-21,2024-09-01,2024,9,In-Person Visit,Negative - No Interest,False,10,False
C0015746,R075,H0195,T013,P002,2024-09-17,2024-09-01,2024,9,In-Person Visit,Neutral - Information Only,False,32,False
C0015747,R075,H0362,T013,P002,2024-09-07,2024-09-01,2024,9,In-Person Visit,Neutral - Information Only,False,18,False
C0015748,R075,H0195,T013,P003,2024-10-05,2024-10-01,2024,10,In-Person Visit,Positive - Interest Shown,False,44,True
C0015749,R075,H0221,T013,P005,2024-10-02,2024-10-01,2024,10,In-Person Visit,Neutral - Information Only,False,13,True
C0015750,R075,H0141,T013,P005,2024-10-04,2024-10-01,2024,10,In-Person Visit,Positive - Interest Shown,True,18,True
C0015751,R075,H0351,T013,P004,2024-10-06,2024-10-01,2024,10,Virtual Detail,Negative - No Interest,False,10,True
C0015752,R075,H0015,T013,P006,2024-10-06,2024-10-01,2024,10,In-Person Visit,Neutral - Information Only,False,7,False
C0015753,R075,H0208,T013,P005,2024-10-01,2024-10-01,2024,10,In-Person Visit,Neutral - Information Only,False,23,False
C0015754,R075,H0362,T013,P004,2024-10-02,2024-10-01,2024,10,Virtual Detail,Positive - Interest Shown,False,16,True
C0015755,R075,H0162,T013,P003,2024-10-16,2024-10-01,2024,10,In-Person Visit,Neutral - Information Only,False,21,False
C0015756,R075,H0241,T013,P004,2024-10-14,2024-10-01,2024,10,In-Person Visit,Positive - Prescription Written,True,27,True
C0015757,R075,H0221,T013,P001,2024-10-12,2024-10-01,2024,10,Conference,Positive - Interest Shown,False,41,False
C0015758,R075,H0362,T013,P006,2024-10-02,2024-10-01,2024,10,Email Follow-up,Neutral - Information Only,False,25,True
C0015759,R075,H0377,T013,P005,2024-11-01,2024-11-01,2024,11,Virtual Detail,Positive - Interest Shown,True,5,True
C0015760,R075,H0377,T013,P006,2024-11-25,2024-11-01,2024,11,Conference,Neutral - Information Only,False,33,True
C0015761,R075,H0406,T013,P005,2024-11-18,2024-11-01,2024,11,Email Follow-up,Neutral - Information Only,False,23,True
C0015762,R075,H0141,T013,P002,2024-11-26,2024-11-01,2024,11,In-Person Visit,Neutral - Information Only,False,34,False
C0015763,R075,H0377,T013,P003,2024-11-27,2024-11-01,2024,11,In-Person Visit,Neutral - Information Only,False,14,False
C0015764,R075,H0015,T013,P006,2024-11-20,2024-11-01,2024,11,Virtual Detail,Neutral - Information Only,False,17,False
C0015765,R075,H0377,T013,P003,2024-11-21,2024-11-01,2024,11,Email Follow-up,Neutral - Information Only,False,29,False
C0015766,R075,H0208,T013,P001,2024-11-04,2024-11-01,2024,11,Speaker Program,Positive - Prescription Written,False,8,False
C0015767,R075,H0406,T013,P001,2024-11-16,2024-11-01,2024,11,Email Follow-up,Follow-up Scheduled,False,18,False
C0015768,R075,H0195,T013,P001,2024-11-24,2024-11-01,2024,11,Email Follow-up,Neutral - Information Only,False,34,True
C0015769,R075,H0241,T013,P001,2024-11-06,2024-11-01,2024,11,Virtual Detail,Positive - Interest Shown,False,35,True
C0015770,R075,H0377,T013,P004,2024-12-12,2024-12-01,2024,12,In-Person Visit,Neutral - Information Only,False,40,True
C0015771,R075,H0221,T013,P006,2024-12-03,2024-12-01,2024,12,In-Person Visit,Positive - Prescription Written,False,17,True
C0015772,R075,H0362,T013,P002,2024-12-02,2024-12-01,2024,12,Email Follow-up,Positive - Prescription Written,True,33,True
C0015773,R075,H0195,T013,P006,2024-12-22,2024-12-01,2024,12,In-Person Visit,Positive - Interest Shown,False,22,True
C0015774,R075,H0141,T013,P005,2024-12-27,2024-12-01,2024,12,Speaker Program,Negative - No Interest,False,9,False
C0015775,R075,H0162,T013,P006,2024-12-09,2024-12-01,2024,12,Conference,Neutral - Information Only,False,23,False
C0015776,R075,H0406,T013,P003,2024-12-10,2024-12-01,2024,12,Virtual Detail,Positive - Prescription Written,False,37,True
C0015777,R075,H0141,T013,P003,2024-12-08,2024-12-01,2024,12,Email Follow-up,Positive - Prescription Written,True,42,False
C0015778,R075,H0208,T013,P006,2024-12-29,2024-12-01,2024,12,Virtual Detail,Positive - Prescription Written,False,25,True
C0015779,R075,H0406,T013,P004,2024-12-18,2024-12-01,2024,12,In-Person Visit,Negative - No Interest,False,18,False
C0015780,R075,H0208,T013,P004,2024-12-23,2024-12-01,2024,12,Virtual Detail,Neutral - Information Only,False,29,False
C0015781,R076,H0049,T028,P004,2023-01-24,2023-01-01,2023,1,Email Follow-up,Positive - Prescription Written,False,21,True
C0015782,R076,H0424,T028,P006,2023-01-09,2023-01-01,2023,1,Conference,Positive - Interest Shown,False,21,True
C0015783,R076,H0019,T028,P001,2023-01-24,2023-01-01,2023,1,In-Person Visit,Positive - Prescription Written,True,43,True
C0015784,R076,H0071,T028,P005,2023-01-23,2023-01-01,2023,1,In-Person Visit,Positive - Interest Shown,False,5,True
C0015785,R076,H0226,T028,P006,2023-01-17,2023-01-01,2023,1,Virtual Detail,Neutral - Information Only,False,15,True
C0015786,R076,H0019,T028,P005,2023-01-05,2023-01-01,2023,1,Virtual Detail,Positive - Interest Shown,True,25,True
C0015787,R076,H0226,T028,P006,2023-01-10,2023-01-01,2023,1,In-Person Visit,Neutral - Information Only,False,25,True
C0015788,R076,H0024,T028,P004,2023-01-13,2023-01-01,2023,1,In-Person Visit,Positive - Interest Shown,True,21,True
C0015789,R076,H0372,T028,P002,2023-01-30,2023-01-01,2023,1,Email Follow-up,Positive - Interest Shown,True,23,False
C0015790,R076,H0347,T028,P006,2023-01-10,2023-01-01,2023,1,Email Follow-up,Negative - No Interest,False,36,False
C0015791,R076,H0024,T028,P001,2023-01-21,2023-01-01,2023,1,Conference,Negative - No Interest,False,32,False
C0015792,R076,H0143,T028,P006,2023-01-03,2023-01-01,2023,1,In-Person Visit,Neutral - Information Only,False,31,True
C0015793,R076,H0347,T028,P003,2023-01-01,2023-01-01,2023,1,Virtual Detail,Neutral - Information Only,False,40,True
C0015794,R076,H0019,T028,P003,2023-01-23,2023-01-01,2023,1,Virtual Detail,Follow-up Scheduled,False,40,True
C0015795,R076,H0226,T028,P001,2023-02-27,2023-02-01,2023,2,In-Person Visit,Positive - Prescription Written,True,33,False
C0015796,R076,H0347,T028,P004,2023-02-13,2023-02-01,2023,2,Virtual Detail,Positive - Interest Shown,False,11,True
C0015797,R076,H0024,T028,P005,2023-02-21,2023-02-01,2023,2,Conference,Positive - Prescription Written,False,8,False
C0015798,R076,H0024,T028,P005,2023-02-25,2023-02-01,2023,2,In-Person Visit,Positive - Interest Shown,True,39,True
C0015799,R076,H0424,T028,P001,2023-02-01,2023-02-01,2023,2,In-Person Visit,Positive - Prescription Written,True,44,False
C0015800,R076,H0024,T028,P002,2023-02-23,2023-02-01,2023,2,In-Person Visit,Negative - No Interest,False,38,False
C0015801,R076,H0143,T028,P003,2023-02-08,2023-02-01,2023,2,Email Follow-up,Neutral - Information Only,False,43,True
C0015802,R076,H0172,T028,P002,2023-02-09,2023-02-01,2023,2,In-Person Visit,Positive - Interest Shown,False,31,True
C0015803,R076,H0049,T028,P004,2023-02-21,2023-02-01,2023,2,In-Person Visit,Neutral - Information Only,False,22,True
C0015804,R076,H0136,T028,P002,2023-02-11,2023-02-01,2023,2,In-Person Visit,Follow-up Scheduled,False,37,False
C0015805,R076,H0035,T028,P006,2023-02-23,2023-02-01,2023,2,In-Person Visit,Neutral - Information Only,False,28,False
C0015806,R076,H0348,T028,P001,2023-02-09,2023-02-01,2023,2,Virtual Detail,Positive - Interest Shown,True,22,True
C0015807,R076,H0024,T028,P004,2023-02-25,2023-02-01,2023,2,In-Person Visit,Positive - Prescription Written,True,31,True
C0015808,R076,H0035,T028,P005,2023-02-02,2023-02-01,2023,2,Email Follow-up,Positive - Prescription Written,True,8,True
C0015809,R076,H0424,T028,P002,2023-03-13,2023-03-01,2023,3,In-Person Visit,Positive - Interest Shown,False,24,True
C0015810,R076,H0348,T028,P003,2023-03-27,2023-03-01,2023,3,Virtual Detail,Positive - Interest Shown,False,7,False
C0015811,R076,H0024,T028,P001,2023-03-12,2023-03-01,2023,3,In-Person Visit,Negative - No Interest,False,11,True
